,date,app,spend
1618,2020-11-19 00:00:00,PrivacyPowerPro_K,15004.694999999794
1619,2020-11-19 00:00:00,500_K,4422.779999999995
1620,2020-11-19 00:00:00,Optimizer_K,8243.799999999974
1621,2020-11-19 00:00:00,Cookie_K,10694.38
1622,2020-11-19 00:00:00,Normandy_K,14188.980000000092
1623,2020-11-19 00:00:00,Athena,4138.700000000002
1624,2020-11-19 00:00:00,FastClear_K,0.0
1625,2020-11-19 00:00:00,Rat_K,29966.140000000214
1626,2020-11-19 00:00:00,Poseidon_K,50009.8700000005
1627,2020-11-19 00:00:00,ColorPhone_K,22478.17000000095
1628,2020-11-19 00:00:00,Walk_K,7757.4399999999705
1629,2020-11-19 00:00:00,DogRaise_K,4941.210000000038
1630,2020-11-19 00:00:00,LuckyDog_K,13750.649999999863
1631,2020-11-19 00:00:00,River_K,6576.64999999997
1632,2020-11-19 00:00:00,Space_K,136435.62599998215
1633,2020-11-19 00:00:00,Apollo_K,188426.3400000389
1634,2020-11-19 00:00:00,Amber_K,0.0
1635,2020-11-20 00:00:00,River_K,11041.859999999982
1636,2020-11-20 00:00:00,500_K,5213.259999999995
1637,2020-11-20 00:00:00,PrivacyPowerPro_K,11081.656000000201
1638,2020-11-20 00:00:00,LuckyDog_K,15975.31999999985
1639,2020-11-20 00:00:00,Cookie_K,9373.539999999944
1640,2020-11-20 00:00:00,FastClear_K,0.0
1641,2020-11-20 00:00:00,Space_K,122790.14699999028
1642,2020-11-20 00:00:00,Poseidon_K,43160.71999999898
1643,2020-11-20 00:00:00,Amber_K,0.0
1644,2020-11-20 00:00:00,Walk_K,3536.6900000000005
1645,2020-11-20 00:00:00,Apollo_K,178523.60000000548
1646,2020-11-20 00:00:00,ColorPhone_K,24787.17999999963
1647,2020-11-20 00:00:00,Optimizer_K,4143.639999999983
1648,2020-11-20 00:00:00,DogRaise_K,4955.6899999999905
1649,2020-11-20 00:00:00,Athena,7195.400000000045
1650,2020-11-20 00:00:00,Normandy_K,13247.479999999963
1651,2020-11-20 00:00:00,Mars_K,135999.3499999908
1652,2020-11-20 00:00:00,Rat_K,30873.059999999263
1653,2020-11-21 00:00:00,PrivacyPowerPro_K,11022.51679
1654,2020-11-21 00:00:00,RunFast_K,0.0
1655,2020-11-21 00:00:00,Ares_K,19002.2
1656,2020-11-21 00:00:00,Athena,8875.09
1657,2020-11-21 00:00:00,500_K,12978.3
1658,2020-11-21 00:00:00,River_K,4162.28
1659,2020-11-21 00:00:00,Rat_K,37015.25
1660,2020-11-21 00:00:00,Normandy_K,11997.25
1661,2020-11-21 00:00:00,ColorPhone_K,27756.06
1662,2020-11-21 00:00:00,Amber_K,0.0
1663,2020-11-21 00:00:00,LuckyDog_K,13881.34
1664,2020-11-21 00:00:00,DogRaise_K,9617.93
1665,2020-11-21 00:00:00,FastClear_K,0.0
1666,2020-11-21 00:00:00,Cookie_K,17214.27
1667,2020-11-21 00:00:00,Mars_K,144239.11
1668,2020-11-21 00:00:00,Space_K,132456.2704
1669,2020-11-21 00:00:00,Optimizer_K,35.45
1670,2020-11-21 00:00:00,Poseidon_K,35323.45
1671,2020-11-21 00:00:00,Apollo_K,191849.69
1672,2020-11-21 00:00:00,Walk_K,4161.3
1673,2020-11-22 00:00:00,Walk_K,5149.53
1674,2020-11-22 00:00:00,ColorPhone_K,25388.52
1675,2020-11-22 00:00:00,500_K,12603.5
1676,2020-11-22 00:00:00,Normandy_K,11991.75
1677,2020-11-22 00:00:00,Rat_K,35086.37
1678,2020-11-22 00:00:00,Optimizer_K,371.15
1679,2020-11-22 00:00:00,FastClear_K,0.0
1680,2020-11-22 00:00:00,PrivacyPowerPro_K,11016.7522
1681,2020-11-22 00:00:00,Mars_K,156216.47
1682,2020-11-22 00:00:00,LuckyDog_K,16913.77
1683,2020-11-22 00:00:00,DogRaise_K,6649.87
1684,2020-11-22 00:00:00,Ares_K,28000.0
1685,2020-11-22 00:00:00,RunFast_K,0.0
1686,2020-11-22 00:00:00,Apollo_K,161093.04
1687,2020-11-22 00:00:00,Poseidon_K,31696.49
1688,2020-11-22 00:00:00,Amber_K,0.0
1689,2020-11-22 00:00:00,River_K,5426.76
1690,2020-11-22 00:00:00,Cookie_K,11867.71
1691,2020-11-22 00:00:00,Space_K,113810.0257
1692,2020-11-22 00:00:00,Athena,7268.73
1693,2020-11-23 00:00:00,FastClear_K,0.0
1694,2020-11-23 00:00:00,Space_K,103833.7993
1695,2020-11-23 00:00:00,PrivacyPowerPro_K,11294.48944
1696,2020-11-23 00:00:00,Mars_K,151172.82
1697,2020-11-23 00:00:00,Optimizer_K,30.73
1698,2020-11-23 00:00:00,Apollo_K,142608.2
1699,2020-11-23 00:00:00,Walk_K,4433.96
1700,2020-11-23 00:00:00,LuckyDog_K,17381.13
1701,2020-11-23 00:00:00,Ares_K,33717.68
1702,2020-11-23 00:00:00,RunFast_K,0.0
1703,2020-11-23 00:00:00,Amber_K,0.0
1704,2020-11-23 00:00:00,Cookie_K,4118.57
1705,2020-11-23 00:00:00,DogRaise_K,12879.32
1706,2020-11-23 00:00:00,River_K,3559.87
1707,2020-11-23 00:00:00,Rat_K,34821.98
1708,2020-11-23 00:00:00,Poseidon_K,25451.89
1709,2020-11-23 00:00:00,Normandy_K,12063.37
1710,2020-11-23 00:00:00,500_K,2639.77
1711,2020-11-23 00:00:00,Athena,5934.84
1712,2020-11-23 00:00:00,ColorPhone_K,17621.58
1713,2020-11-24 00:00:00,Athena,7409.56
1714,2020-11-24 00:00:00,River_K,10231.62
1715,2020-11-24 00:00:00,Poseidon_K,17164.46
1716,2020-11-24 00:00:00,Mars_K,162737.89
1717,2020-11-24 00:00:00,ColorPhone_K,17172.78
1718,2020-11-24 00:00:00,Apollo_K,166901.15
1719,2020-11-24 00:00:00,FastClear_K,0.0
1720,2020-11-24 00:00:00,Amber_K,0.0
1721,2020-11-24 00:00:00,Optimizer_K,38.07
1722,2020-11-24 00:00:00,Walk_K,3270.58
1723,2020-11-24 00:00:00,Cookie_K,3917.6
1724,2020-11-24 00:00:00,Ares_K,30449.22
1725,2020-11-24 00:00:00,RunFast_K,402.34
1726,2020-11-24 00:00:00,500_K,1493.38
1727,2020-11-24 00:00:00,LuckyDog_K,18307.64
1728,2020-11-24 00:00:00,Space_K,108859.7136
1729,2020-11-24 00:00:00,PrivacyPowerPro_K,11434.0694
1730,2020-11-24 00:00:00,Normandy_K,12799.28
1731,2020-11-24 00:00:00,Rat_K,29222.02
1732,2020-11-24 00:00:00,DogRaise_K,11850.54
1733,2020-11-25 00:00:00,FastClear_K,0.0
1734,2020-11-25 00:00:00,Optimizer_K,5002.13
1735,2020-11-25 00:00:00,Apollo_K,152938.44
1736,2020-11-25 00:00:00,Mars_K,134615.22
1737,2020-11-25 00:00:00,Cookie_K,6254.59
1738,2020-11-25 00:00:00,Walk_K,5605.23
1739,2020-11-25 00:00:00,Space_K,103398.3405
1740,2020-11-25 00:00:00,ColorPhone_K,22020.34
1741,2020-11-25 00:00:00,Normandy_K,12177.78
1742,2020-11-25 00:00:00,DogRaise_K,11687.63
1743,2020-11-25 00:00:00,Ares_K,40917.72
1744,2020-11-25 00:00:00,LuckyDog_K,23028.64
1745,2020-11-25 00:00:00,Rat_K,22470.76
1746,2020-11-25 00:00:00,RunFast_K,9062.07
1747,2020-11-25 00:00:00,Amber_K,0.0
1748,2020-11-25 00:00:00,PrivacyPowerPro_K,12035.80355
1749,2020-11-25 00:00:00,River_K,3118.75
1750,2020-11-25 00:00:00,500_K,2753.96
1751,2020-11-25 00:00:00,Poseidon_K,11922.5
1752,2020-11-25 00:00:00,Athena,10594.05
1753,2020-11-26 00:00:00,Poseidon_K,10900.14
1754,2020-11-26 00:00:00,PrivacyPowerPro_K,12632.73338
1755,2020-11-26 00:00:00,Optimizer_K,5006.32
1756,2020-11-26 00:00:00,DogRaise_K,16135.87
1757,2020-11-26 00:00:00,River_K,16.38
1758,2020-11-26 00:00:00,Space_K,68919.52574
1759,2020-11-26 00:00:00,FastClear_K,0.0
1760,2020-11-26 00:00:00,Normandy_K,10528.52
1761,2020-11-26 00:00:00,500_K,2412.14
1762,2020-11-26 00:00:00,Athena,10523.52
1763,2020-11-26 00:00:00,Amber_K,0.0
1764,2020-11-26 00:00:00,RunFast_K,7970.54
1765,2020-11-26 00:00:00,LuckyDog_K,12508.31
1766,2020-11-26 00:00:00,Mars_K,152464.17
1767,2020-11-26 00:00:00,Ares_K,53005.46
1768,2020-11-26 00:00:00,Cookie_K,5103.58
1769,2020-11-26 00:00:00,Apollo_K,146958.33
1770,2020-11-26 00:00:00,Walk_K,3638.37
1771,2020-11-26 00:00:00,Rat_K,28456.45
1772,2020-11-26 00:00:00,ColorPhone_K,15258.95
1773,2020-11-27 00:00:00,River_K,184.2875426
1774,2020-11-27 00:00:00,Optimizer_K,6733.532561
1775,2020-11-27 00:00:00,500_K,3573.07339
1776,2020-11-27 00:00:00,Apollo_K,134497.9478
1777,2020-11-27 00:00:00,Space_K,75199.09171000001
1778,2020-11-27 00:00:00,DogRaise_K,15602.94625
1779,2020-11-27 00:00:00,PrivacyPowerPro_K,12195.12155
1780,2020-11-27 00:00:00,Walk_K,6062.237815
1781,2020-11-27 00:00:00,Athena,8837.449123999999
1782,2020-11-27 00:00:00,Rat_K,31445.8938
1783,2020-11-27 00:00:00,Amber_K,0.0
1784,2020-11-27 00:00:00,LuckyDog_K,11609.6048
1785,2020-11-27 00:00:00,RunFast_K,10002.18702
1786,2020-11-27 00:00:00,Ares_K,61227.16892
1787,2020-11-27 00:00:00,ColorPhone_K,21035.63239
1788,2020-11-27 00:00:00,FastClear_K,0.0
1789,2020-11-27 00:00:00,Normandy_K,10195.13591
1790,2020-11-27 00:00:00,Cookie_K,6983.590154
1791,2020-11-27 00:00:00,Poseidon_K,11291.84569
1792,2020-11-27 00:00:00,Mars_K,133058.7965
1793,2020-11-28 00:00:00,Athena,10338.38628
1794,2020-11-28 00:00:00,Cookie_K,18152.65163
1795,2020-11-28 00:00:00,Normandy_K,11296.55071
1796,2020-11-28 00:00:00,Walk_K,6339.307351
1797,2020-11-28 00:00:00,DogRaise_K,14993.91604
1798,2020-11-28 00:00:00,Apollo_K,143560.9604
1799,2020-11-28 00:00:00,River_K,6.143509919
1800,2020-11-28 00:00:00,Space_K,73564.93392000001
1801,2020-11-28 00:00:00,Rat_K,39407.21668
1802,2020-11-28 00:00:00,ColorPhone_K,46043.9707
1803,2020-11-28 00:00:00,Optimizer_K,6547.993001
1804,2020-11-28 00:00:00,Mars_K,135345.3727
1805,2020-11-28 00:00:00,PrivacyPowerPro_K,13911.66409
1806,2020-11-28 00:00:00,Amber_K,0.0
1807,2020-11-28 00:00:00,Poseidon_K,13598.21059
1808,2020-11-28 00:00:00,500_K,12708.66288
1809,2020-11-28 00:00:00,RunFast_K,10004.94581
1810,2020-11-28 00:00:00,Ares_K,63844.7962
1811,2020-11-28 00:00:00,LuckyDog_K,16177.927930000002
1812,2020-11-28 00:00:00,FastClear_K,0.0
1813,2020-11-29 00:00:00,Optimizer_K,5333.956849
1814,2020-11-29 00:00:00,500_K,8987.325804
1815,2020-11-29 00:00:00,Walk_K,6003.551474
1816,2020-11-29 00:00:00,Normandy_K,12271.45398
1817,2020-11-29 00:00:00,DogRaise_K,13436.63354
1818,2020-11-29 00:00:00,Ares_K,58270.28579
1819,2020-11-29 00:00:00,River_K,31.56959954
1820,2020-11-29 00:00:00,ColorPhone_K,40940.17988
1821,2020-11-29 00:00:00,Cookie_K,10675.65482
1822,2020-11-29 00:00:00,FastClear_K,0.0
1823,2020-11-29 00:00:00,PrivacyPowerPro_K,12370.02909
1824,2020-11-29 00:00:00,Amber_K,0.0
1825,2020-11-29 00:00:00,RunFast_K,10006.56689
1826,2020-11-29 00:00:00,Poseidon_K,15315.46524
1827,2020-11-29 00:00:00,Space_K,64261.60526
1828,2020-11-29 00:00:00,Mars_K,138303.6108
1829,2020-11-29 00:00:00,Rat_K,48726.27782
1830,2020-11-29 00:00:00,LuckyDog_K,16663.986719999994
1831,2020-11-29 00:00:00,Athena,10586.14188
1832,2020-11-29 00:00:00,Apollo_K,129109.5495
1833,2020-11-30 00:00:00,Cookie_K,1950.512297
1834,2020-11-30 00:00:00,Mars_K,124578.2141
1835,2020-11-30 00:00:00,Ares_K,46849.71347
1836,2020-11-30 00:00:00,Rat_K,38680.10832
1837,2020-11-30 00:00:00,Walk_K,10566.63455
1838,2020-11-30 00:00:00,Poseidon_K,13887.92669
1839,2020-11-30 00:00:00,Apollo_K,166743.7889
1840,2020-11-30 00:00:00,RunFast_K,9999.862169
1841,2020-11-30 00:00:00,Space_K,89657.90669
1842,2020-11-30 00:00:00,LuckyDog_K,12608.93396
1843,2020-11-30 00:00:00,500_K,1144.662829
1844,2020-11-30 00:00:00,PrivacyPowerPro_K,11352.20992
1845,2020-11-30 00:00:00,Athena,12756.55292
1846,2020-11-30 00:00:00,Amber_K,0.0
1847,2020-11-30 00:00:00,FastClear_K,0.0
1848,2020-11-30 00:00:00,River_K,6.052588036
1849,2020-11-30 00:00:00,Normandy_K,7842.502937
1850,2020-11-30 00:00:00,Optimizer_K,4454.90276
1851,2020-11-30 00:00:00,DogRaise_K,21642.96528
1852,2020-11-30 00:00:00,ColorPhone_K,36448.38913
1853,2020-12-01 00:00:00,LuckyDog_K,11797.02994
1854,2020-12-01 00:00:00,Space_K,58075.32766
1855,2020-12-01 00:00:00,FastClear_K,0.0
1856,2020-12-01 00:00:00,RunFast_K,15163.08495
1857,2020-12-01 00:00:00,Rat_K,39962.16351000001
1858,2020-12-01 00:00:00,Amber_K,0.0
1859,2020-12-01 00:00:00,PrivacyPowerPro_K,10848.02266
1860,2020-12-01 00:00:00,Ares_K,42079.28573
1861,2020-12-01 00:00:00,Mars_K,135177.6195
1862,2020-12-01 00:00:00,Poseidon_K,21051.24107
1863,2020-12-01 00:00:00,Apollo_K,149800.6433
1864,2020-12-01 00:00:00,Athena,10438.19251
1865,2020-12-01 00:00:00,River_K,27.73510649
1866,2020-12-01 00:00:00,Optimizer_K,5099.601320000002
1867,2020-12-01 00:00:00,Cookie_K,2101.164337
1868,2020-12-01 00:00:00,500_K,1370.850328
1869,2020-12-01 00:00:00,DogRaise_K,20755.27852
1870,2020-12-01 00:00:00,ColorPhone_K,25191.25113
1871,2020-12-01 00:00:00,Normandy_K,8751.021582
1872,2020-12-01 00:00:00,Walk_K,7857.040072
1873,2020-12-02 00:00:00,RunFast_K,25111.16918
1874,2020-12-02 00:00:00,ColorPhone_K,25833.20569
1875,2020-12-02 00:00:00,Rat_K,50467.64323
1876,2020-12-02 00:00:00,LuckyDog_K,8378.524158
1877,2020-12-02 00:00:00,Amber_K,0.0
1878,2020-12-02 00:00:00,Mars_K,135756.4056
1879,2020-12-02 00:00:00,FastClear_K,0.0
1880,2020-12-02 00:00:00,Cookie_K,2186.399817
1881,2020-12-02 00:00:00,Poseidon_K,17119.15696
1882,2020-12-02 00:00:00,Ares_K,21442.85513
1883,2020-12-02 00:00:00,Walk_K,0.0
1884,2020-12-02 00:00:00,DogRaise_K,16977.60393
1885,2020-12-02 00:00:00,PrivacyPowerPro_K,10393.36329
1886,2020-12-02 00:00:00,Athena,10985.92991
1887,2020-12-02 00:00:00,Space_K,57452.89731
1888,2020-12-02 00:00:00,River_K,3.281699951
1889,2020-12-02 00:00:00,Optimizer_K,6339.038173
1890,2020-12-02 00:00:00,Normandy_K,9270.126855
1891,2020-12-02 00:00:00,500_K,1319.588898
1892,2020-12-02 00:00:00,Apollo_K,189106.0536
1893,2020-12-03 00:00:00,FastClear_K,0.0
1894,2020-12-03 00:00:00,LuckyDog_K,5048.40071
1895,2020-12-03 00:00:00,RunFast_K,29297.79747
1896,2020-12-03 00:00:00,Ares_K,16711.19082
1897,2020-12-03 00:00:00,Poseidon_K,15223.03934
1898,2020-12-03 00:00:00,Cookie_K,2407.067473
1899,2020-12-03 00:00:00,Amber_K,0.0
1900,2020-12-03 00:00:00,Mars_K,112179.8306
1901,2020-12-03 00:00:00,Apollo_K,209860.5876
1902,2020-12-03 00:00:00,ColorPhone_K,27304.657710000003
1903,2020-12-03 00:00:00,Athena,8253.173417
1904,2020-12-03 00:00:00,Rat_K,47795.80728
1905,2020-12-03 00:00:00,DogRaise_K,11146.2882
1906,2020-12-03 00:00:00,PrivacyPowerPro_K,6443.681737
1907,2020-12-03 00:00:00,500_K,1230.281485
1908,2020-12-03 00:00:00,River_K,10.79578511
1909,2020-12-03 00:00:00,Space_K,45428.81075
1910,2020-12-03 00:00:00,Normandy_K,9094.749915
1911,2020-12-03 00:00:00,Optimizer_K,7510.474563
1912,2020-12-03 00:00:00,Walk_K,0.0
1913,2020-12-04 00:00:00,PrivacyPowerPro_K,1224.651477
1914,2020-12-04 00:00:00,FastClear_K,0.0
1915,2020-12-04 00:00:00,Optimizer_K,3663.240804
1916,2020-12-04 00:00:00,Walk_K,0.0
1917,2020-12-04 00:00:00,Mars_K,118436.8284
1918,2020-12-04 00:00:00,Rat_K,49172.02591
1919,2020-12-04 00:00:00,Athena,6878.773845999999
1920,2020-12-04 00:00:00,ColorPhone_K,17458.469530000002
1921,2020-12-04 00:00:00,River_K,4989.358627000001
1922,2020-12-04 00:00:00,RunFast_K,47080.80711
1923,2020-12-04 00:00:00,Ares_K,8751.521336
1924,2020-12-04 00:00:00,Cookie_K,4667.481361
1925,2020-12-04 00:00:00,LuckyDog_K,5661.010088
1926,2020-12-04 00:00:00,Space_K,43866.14238000001
1927,2020-12-04 00:00:00,Poseidon_K,15003.83115
1928,2020-12-04 00:00:00,500_K,2699.801541
1929,2020-12-04 00:00:00,Apollo_K,206491.4745
1930,2020-12-04 00:00:00,Amber_K,0.0
1931,2020-12-04 00:00:00,DogRaise_K,14712.95158
1932,2020-12-04 00:00:00,Normandy_K,9049.10587
1933,2020-12-05 00:00:00,Athena,7997.687179
1934,2020-12-05 00:00:00,Mars_K,110609.6356
1935,2020-12-05 00:00:00,Space_K,33754.75456
1936,2020-12-05 00:00:00,Walk_K,0.0
1937,2020-12-05 00:00:00,Amber_K,2.286059961
1938,2020-12-05 00:00:00,FastClear_K,0.0
1939,2020-12-05 00:00:00,PrivacyPowerPro_K,0.130631997
1940,2020-12-05 00:00:00,Apollo_K,189761.0184
1941,2020-12-05 00:00:00,Optimizer_K,8896.385355
1942,2020-12-05 00:00:00,500_K,9121.213397
1943,2020-12-05 00:00:00,Poseidon_K,13745.06326
1944,2020-12-05 00:00:00,DogRaise_K,14726.473419999998
1945,2020-12-05 00:00:00,Normandy_K,10103.83418
1946,2020-12-05 00:00:00,ColorPhone_K,28828.76607
1947,2020-12-05 00:00:00,RunFast_K,49982.82486
1948,2020-12-05 00:00:00,Cookie_K,15645.68384
1949,2020-12-05 00:00:00,LuckyDog_K,6493.3091479999985
1950,2020-12-05 00:00:00,River_K,2470.316419
1951,2020-12-05 00:00:00,Ares_K,9517.36489
1952,2020-12-05 00:00:00,Rat_K,50736.76299
1953,2020-12-06 00:00:00,FastClear_K,0.0
1954,2020-12-06 00:00:00,ColorPhone_K,30851.316810000004
1955,2020-12-06 00:00:00,Walk_K,0.0
1956,2020-12-06 00:00:00,Mars_K,105478.2342
1957,2020-12-06 00:00:00,Optimizer_K,5484.382727
1958,2020-12-06 00:00:00,Cookie_K,10600.59092
1959,2020-12-06 00:00:00,Apollo_K,147983.6288
1960,2020-12-06 00:00:00,Space_K,22802.49453
1961,2020-12-06 00:00:00,Athena,12679.73294
1962,2020-12-06 00:00:00,DogRaise_K,19691.01665
1963,2020-12-06 00:00:00,500_K,8495.868144
1964,2020-12-06 00:00:00,River_K,3012.047322
1965,2020-12-06 00:00:00,LuckyDog_K,7849.515998000003
1966,2020-12-06 00:00:00,Amber_K,5.747807969
1967,2020-12-06 00:00:00,Rat_K,49986.0605
1968,2020-12-06 00:00:00,Normandy_K,11467.13178
1969,2020-12-06 00:00:00,Ares_K,6074.516606
1970,2020-12-06 00:00:00,RunFast_K,48085.29688
1971,2020-12-06 00:00:00,PrivacyPowerPro_K,0.0
1972,2020-12-06 00:00:00,Poseidon_K,12693.44825
1973,2020-12-07 00:00:00,Cookie_K,2304.88
1974,2020-12-07 00:00:00,Rat_K,46434.4
1975,2020-12-07 00:00:00,Walk_K,0.0
1976,2020-12-07 00:00:00,Mars_K,97959.59
1977,2020-12-07 00:00:00,Athena,11022.35
1978,2020-12-07 00:00:00,ColorPhone_K,20066.12
1979,2020-12-07 00:00:00,FastClear_K,0.0
1980,2020-12-07 00:00:00,Optimizer_K,6330.38
1981,2020-12-07 00:00:00,River_K,7329.87
1982,2020-12-07 00:00:00,RunFast_K,48997.76
1983,2020-12-07 00:00:00,Normandy_K,9495.9
1984,2020-12-07 00:00:00,Apollo_K,176132.487
1985,2020-12-07 00:00:00,500_K,956.39
1986,2020-12-07 00:00:00,Space_K,19413.26326
1987,2020-12-07 00:00:00,Amber_K,0.0
1988,2020-12-07 00:00:00,Ares_K,2807.94
1989,2020-12-07 00:00:00,Poseidon_K,12404.37
1990,2020-12-07 00:00:00,DogRaise_K,31282.4
1991,2020-12-07 00:00:00,LuckyDog_K,7918.67
1992,2020-12-07 00:00:00,PrivacyPowerPro_K,0.0
1993,2020-12-08 00:00:00,RunFast_K,36973.78
1994,2020-12-08 00:00:00,Apollo_K,164966.263
1995,2020-12-08 00:00:00,DogRaise_K,32600.39
1996,2020-12-08 00:00:00,FastClear_K,0.0
1997,2020-12-08 00:00:00,Ares_K,0.0
1998,2020-12-08 00:00:00,LuckyDog_K,7982.63
1999,2020-12-08 00:00:00,Athena,8058.38
2000,2020-12-08 00:00:00,Poseidon_K,6647.82
2001,2020-12-08 00:00:00,Rat_K,46863.8
2002,2020-12-08 00:00:00,PrivacyPowerPro_K,0.0
2003,2020-12-08 00:00:00,ColorPhone_K,20906.15
2004,2020-12-08 00:00:00,River_K,4045.89
2005,2020-12-08 00:00:00,Optimizer_K,6588.64
2006,2020-12-08 00:00:00,Normandy_K,12953.85
2007,2020-12-08 00:00:00,Mars_K,94736.39
2008,2020-12-08 00:00:00,Cookie_K,1694.62
2009,2020-12-08 00:00:00,Amber_K,0.0
2010,2020-12-08 00:00:00,500_K,812.28
2011,2020-12-08 00:00:00,Walk_K,0.0
2012,2020-12-08 00:00:00,Space_K,17305.08386
2013,2020-12-09 00:00:00,Cookie_K,2042.0899999999976
2014,2020-12-09 00:00:00,DogRaise_K,20846.03999999991
2015,2020-12-09 00:00:00,Optimizer_K,5924.119999999964
2016,2020-12-09 00:00:00,Normandy_K,11076.819999999929
2017,2020-12-09 00:00:00,PrivacyPowerPro_K,0.0
2018,2020-12-09 00:00:00,FastClear_K,0.0
2019,2020-12-09 00:00:00,Apollo_K,153925.19499999352
2020,2020-12-09 00:00:00,Mars_K,93899.75000000132
2021,2020-12-09 00:00:00,500_K,616.2700000000002
2022,2020-12-09 00:00:00,River_K,4433.979999999996
2023,2020-12-09 00:00:00,LuckyDog_K,4631.8100000000095
2024,2020-12-09 00:00:00,Walk_K,0.0
2025,2020-12-09 00:00:00,ColorPhone_K,17914.480000000156
2026,2020-12-09 00:00:00,Poseidon_K,6973.509999999987
2027,2020-12-09 00:00:00,Amber_K,0.0
2028,2020-12-09 00:00:00,RunFast_K,51999.999999997526
2029,2020-12-09 00:00:00,Space_K,6054.388160505706
2030,2020-12-09 00:00:00,Ares_K,7315.330000000008
2031,2020-12-09 00:00:00,Athena,9270.640000000003
2032,2020-12-09 00:00:00,Rat_K,41312.3899999996
0,2020-12-10 00:00:00,River_K,1057.1800000000003
22,2020-12-10 00:00:00,Rat_K,30887.179999999746
21,2020-12-10 00:00:00,PrivacyPowerPro_K,0.0
17,2020-12-10 00:00:00,Cookie_K,2335.290000000001
16,2020-12-10 00:00:00,Optimizer_K,5587.679999999991
15,2020-12-10 00:00:00,DogRaise_K,22691.15999999993
13,2020-12-10 00:00:00,FastClear_K,0.0
12,2020-12-10 00:00:00,RunFast_K,36999.999999999876
11,2020-12-10 00:00:00,Normandy_K,10273.4509481102
10,2020-12-10 00:00:00,Amber_K,0.0
8,2020-12-10 00:00:00,Athena,7759.64999999998
7,2020-12-10 00:00:00,Ares_K,999.9999999999997
6,2020-12-10 00:00:00,ColorPhone_K,17238.37999999986
5,2020-12-10 00:00:00,LuckyDog_K,0.0
4,2020-12-10 00:00:00,Walk_K,0.0
3,2020-12-10 00:00:00,Mars_K,82248.14296193415
2,2020-12-10 00:00:00,500_K,736.1199999999994
1,2020-12-10 00:00:00,Poseidon_K,8086.289672826644
24,2020-12-10 00:00:00,Space_K,16861.787945155964
25,2020-12-10 00:00:00,Apollo_K,134749.4026973107
