,date,app,earnings
599,9/12/2020,500_K,127362.789
600,9/12/2020,Amber_K,5127.666193
601,9/12/2020,Apollo_K,0.0052
602,9/12/2020,Athena,2698.8312100000007
603,9/12/2020,ColorPhone_K,143407.2702
604,9/12/2020,Cookie_K,0.0
605,9/12/2020,DogRaise_K,11438.79991
606,9/12/2020,FastClear_K,32658.120989999996
607,9/12/2020,Mars_K,122336.0639
608,9/12/2020,Normandy_K,49741.66872
609,9/12/2020,Optimizer_K,124834.7196
610,9/12/2020,PrivacyPowerPro_K,127315.1623
611,9/12/2020,Rat_K,6759.3676129999985
612,9/12/2020,Space_K,308056.3724
613,9/12/2020,Speed_K,715.7541325
614,9/12/2020,Walk_K,8396.833229
615,9/13/2020,500_K,120979.9304
616,9/13/2020,Amber_K,4972.560572
617,9/13/2020,Apollo_K,0.0018
618,9/13/2020,Athena,2561.0489039999998
619,9/13/2020,ColorPhone_K,140144.5224
620,9/13/2020,Cookie_K,0.06
621,9/13/2020,DogRaise_K,11907.23538
622,9/13/2020,FastClear_K,29680.124539999997
623,9/13/2020,Mars_K,114766.3383
624,9/13/2020,Normandy_K,42729.32682
625,9/13/2020,Optimizer_K,112404.2437
626,9/13/2020,PrivacyPowerPro_K,118004.0255
627,9/13/2020,Rat_K,6046.234393
628,9/13/2020,Space_K,294163.7833
629,9/13/2020,Speed_K,751.4024376
630,9/13/2020,Walk_K,7870.608420999999
631,9/14/2020,500_K,87738.54056000001
632,9/14/2020,Amber_K,6437.9112
633,9/14/2020,Apollo_K,0.0500001
634,9/14/2020,Athena,2902.868162
635,9/14/2020,ColorPhone_K,146743.7023
636,9/14/2020,Cookie_K,0.1
637,9/14/2020,DogRaise_K,10765.03351
638,9/14/2020,FastClear_K,28915.44028000001
639,9/14/2020,Mars_K,115253.9494
640,9/14/2020,Normandy_K,40194.7812
641,9/14/2020,Optimizer_K,92032.67906000001
642,9/14/2020,PrivacyPowerPro_K,106929.7988
643,9/14/2020,Rat_K,6142.362859000003
644,9/14/2020,Space_K,281453.5427
645,9/14/2020,Speed_K,770.676504
646,9/14/2020,Walk_K,7845.485198
647,9/15/2020,500_K,85541.0697
648,9/15/2020,Amber_K,7183.060259000001
649,9/15/2020,Apollo_K,7.028628
650,9/15/2020,Athena,3107.163726
651,9/15/2020,ColorPhone_K,147921.2865
652,9/15/2020,Cookie_K,0.27000050000000003
653,9/15/2020,DogRaise_K,12936.91363
654,9/15/2020,FastClear_K,29979.57138
655,9/15/2020,Mars_K,121481.3264
656,9/15/2020,Normandy_K,43968.14322
657,9/15/2020,Optimizer_K,108906.58
658,9/15/2020,PrivacyPowerPro_K,110971.4039
659,9/15/2020,Rat_K,6007.444277000001
660,9/15/2020,Space_K,298247.6056
661,9/15/2020,Speed_K,762.4109186000003
662,9/15/2020,Walk_K,10921.68794
663,9/16/2020,500_K,83962.18415
664,9/16/2020,Amber_K,6122.436406
665,9/16/2020,Apollo_K,2.0223104
666,9/16/2020,Athena,3416.868157
667,9/16/2020,ColorPhone_K,147348.0578
668,9/16/2020,Cookie_K,0.0
669,9/16/2020,DogRaise_K,13006.1622
670,9/16/2020,FastClear_K,30330.821239999997
671,9/16/2020,Mars_K,127162.9676
672,9/16/2020,Normandy_K,41540.87143
673,9/16/2020,Optimizer_K,113027.3565
674,9/16/2020,PrivacyPowerPro_K,108373.355
675,9/16/2020,Rat_K,5152.970131
676,9/16/2020,Space_K,293846.7983
677,9/16/2020,Speed_K,595.2478424999998
678,9/16/2020,Walk_K,12108.90932
679,9/17/2020,500_K,83113.58276
680,9/17/2020,Amber_K,5609.456532
681,9/17/2020,Apollo_K,2.4434937000000003
682,9/17/2020,Athena,4270.454989
683,9/17/2020,ColorPhone_K,145805.8299
684,9/17/2020,Cookie_K,0.6099995
685,9/17/2020,DogRaise_K,14755.57952
686,9/17/2020,FastClear_K,29051.088410000004
687,9/17/2020,Mars_K,170334.4542
688,9/17/2020,Normandy_K,38203.87728
689,9/17/2020,Optimizer_K,112980.2942
690,9/17/2020,PrivacyPowerPro_K,107343.4225
691,9/17/2020,Rat_K,5156.996314
692,9/17/2020,Space_K,301328.8766
693,9/17/2020,Speed_K,644.218908
694,9/17/2020,Walk_K,11895.50668
695,9/18/2020,500_K,90823.02663
696,9/18/2020,Amber_K,3904.370587
697,9/18/2020,Apollo_K,2.8925025
698,9/18/2020,Athena,4385.708336
699,9/18/2020,ColorPhone_K,138729.2347
700,9/18/2020,Cookie_K,72.2098584
701,9/18/2020,DogRaise_K,12880.03061
702,9/18/2020,FastClear_K,26498.142519999998
703,9/18/2020,Mars_K,167679.1261
704,9/18/2020,Normandy_K,36521.8503
705,9/18/2020,Optimizer_K,114346.5838
706,9/18/2020,PrivacyPowerPro_K,110383.7396
707,9/18/2020,Rat_K,4617.354761
708,9/18/2020,Space_K,317443.6799
709,9/18/2020,Speed_K,602.1281085
710,9/18/2020,Walk_K,10726.5992
711,9/19/2020,500_K,122015.8442
712,9/19/2020,Amber_K,3155.633319
713,9/19/2020,Apollo_K,6.5401947
714,9/19/2020,Athena,4603.33687
715,9/19/2020,ColorPhone_K,133196.0784
716,9/19/2020,Cookie_K,528.1315874
717,9/19/2020,DogRaise_K,13157.41951
718,9/19/2020,FastClear_K,25399.12739
719,9/19/2020,Mars_K,179300.61899999995
720,9/19/2020,Normandy_K,37211.29769
721,9/19/2020,Optimizer_K,135063.7409
722,9/19/2020,PrivacyPowerPro_K,115959.0179
723,9/19/2020,Rat_K,6392.522321
724,9/19/2020,Space_K,348130.4089
725,9/19/2020,Speed_K,508.38770539999996
726,9/19/2020,Walk_K,10606.2478
727,9/20/2020,500_K,117676.4673
728,9/20/2020,Amber_K,2885.355626
729,9/20/2020,Apollo_K,2619.42053
730,9/20/2020,Athena,5338.789657
731,9/20/2020,ColorPhone_K,129623.3295
732,9/20/2020,Cookie_K,533.9802128
733,9/20/2020,DogRaise_K,11155.78261
734,9/20/2020,FastClear_K,25176.83502
735,9/20/2020,Mars_K,179486.229
736,9/20/2020,Normandy_K,36548.82106
737,9/20/2020,Optimizer_K,118528.686
738,9/20/2020,PrivacyPowerPro_K,107969.2183
739,9/20/2020,Rat_K,8252.206188
740,9/20/2020,Space_K,341292.5734
741,9/20/2020,Speed_K,443.3830128000001
742,9/20/2020,Walk_K,10185.82635
743,9/21/2020,500_K,87928.04934
744,9/21/2020,Amber_K,2563.240276
745,9/21/2020,Apollo_K,6856.51932
746,9/21/2020,Athena,4905.53511
747,9/21/2020,ColorPhone_K,137641.49
748,9/21/2020,Cookie_K,864.3287207999997
749,9/21/2020,DogRaise_K,11608.19065
750,9/21/2020,FastClear_K,25568.38694
751,9/21/2020,Mars_K,177308.7141
752,9/21/2020,Normandy_K,35185.91261
753,9/21/2020,Optimizer_K,102422.0829
754,9/21/2020,PrivacyPowerPro_K,99544.07033999999
755,9/21/2020,Rat_K,11150.66309
756,9/21/2020,Space_K,333571.9527
757,9/21/2020,Speed_K,410.3544978
758,9/21/2020,Walk_K,10177.430059999999
759,9/22/2020,500_K,86336.80533999999
760,9/22/2020,Amber_K,2788.89147
761,9/22/2020,Apollo_K,18047.963519999998
762,9/22/2020,Athena,4123.043385
763,9/22/2020,ColorPhone_K,139627.6192
764,9/22/2020,Cookie_K,1675.520924
765,9/22/2020,DogRaise_K,12472.15985
766,9/22/2020,FastClear_K,26057.7481
767,9/22/2020,Mars_K,167095.9747
768,9/22/2020,Normandy_K,35235.89871
769,9/22/2020,Optimizer_K,105666.6527
770,9/22/2020,PrivacyPowerPro_K,95600.5724
771,9/22/2020,Rat_K,12988.81997
772,9/22/2020,Space_K,335370.7703
773,9/22/2020,Speed_K,398.9267868
774,9/22/2020,Walk_K,9220.154839
775,9/23/2020,500_K,84799.74297
776,9/23/2020,Amber_K,2858.4583989999996
777,9/23/2020,Apollo_K,46418.04651
778,9/23/2020,Athena,5314.979736
779,9/23/2020,ColorPhone_K,141539.9943
780,9/23/2020,Cookie_K,3499.1577939999997
781,9/23/2020,DogRaise_K,12662.713759999999
782,9/23/2020,FastClear_K,23224.846709999998
783,9/23/2020,Mars_K,176895.6733
784,9/23/2020,Normandy_K,35663.27105
785,9/23/2020,Optimizer_K,102251.6426
786,9/23/2020,PrivacyPowerPro_K,97495.19849
787,9/23/2020,Rat_K,14246.52835
788,9/23/2020,Space_K,330707.6701
789,9/23/2020,Speed_K,461.1925635
790,9/23/2020,Walk_K,9426.925541
791,9/24/2020,500_K,88001.09949
792,9/24/2020,Amber_K,2592.479476
793,9/24/2020,Apollo_K,88255.30677000002
794,9/24/2020,Athena,5465.204192
795,9/24/2020,ColorPhone_K,141023.4772
796,9/24/2020,Cookie_K,4595.439309
797,9/24/2020,DogRaise_K,12455.60918
798,9/24/2020,FastClear_K,22526.71513
799,9/24/2020,Mars_K,163392.4908
800,9/24/2020,Normandy_K,35213.19837
801,9/24/2020,Optimizer_K,100089.103
802,9/24/2020,PrivacyPowerPro_K,93508.40123999999
803,9/24/2020,Rat_K,14710.595140000001
804,9/24/2020,Space_K,333971.5498
805,9/24/2020,Speed_K,324.963984
806,9/24/2020,Walk_K,8629.513001000001
807,9/25/2020,500_K,93591.50532000001
808,9/25/2020,Amber_K,2494.346478
809,9/25/2020,Apollo_K,86295.39691
810,9/25/2020,Athena,5116.186422
811,9/25/2020,ColorPhone_K,145835.9668
812,9/25/2020,Cookie_K,6240.641
813,9/25/2020,DogRaise_K,12268.61353
814,9/25/2020,FastClear_K,22452.85714
815,9/25/2020,Mars_K,165188.5362
816,9/25/2020,Normandy_K,35864.968219999995
817,9/25/2020,Optimizer_K,110630.4032
818,9/25/2020,PrivacyPowerPro_K,98348.85444
819,9/25/2020,Rat_K,13474.53311
820,9/25/2020,Space_K,370859.3604
821,9/25/2020,Speed_K,262.44971830000003
822,9/25/2020,Walk_K,9156.104534999999
823,9/26/2020,500_K,118680.5788
824,9/26/2020,Amber_K,2373.336031
825,9/26/2020,Apollo_K,134059.6916
826,9/26/2020,Athena,5333.709355
827,9/26/2020,ColorPhone_K,137583.6504
828,9/26/2020,Cookie_K,12466.9594
829,9/26/2020,DogRaise_K,11825.461140000001
830,9/26/2020,FastClear_K,21437.89193
831,9/26/2020,Mars_K,172058.3315
832,9/26/2020,Normandy_K,35893.57492
833,9/26/2020,Optimizer_K,117596.2108
834,9/26/2020,PrivacyPowerPro_K,100263.4817
835,9/26/2020,Rat_K,13498.355090000001
836,9/26/2020,Space_K,395873.6363
837,9/26/2020,Speed_K,220.77799359999997
838,9/26/2020,Walk_K,7893.592272
839,9/27/2020,500_K,86093.7195
840,9/27/2020,Amber_K,3017.710796000001
841,9/27/2020,Apollo_K,152108.8221
842,9/27/2020,Athena,6243.734006000002
843,9/27/2020,ColorPhone_K,139375.7682
844,9/27/2020,Cookie_K,10282.016609999999
845,9/27/2020,DogRaise_K,11414.63805
846,9/27/2020,FastClear_K,20815.00364
847,9/27/2020,Mars_K,174660.8892
848,9/27/2020,Normandy_K,34909.98391
849,9/27/2020,Optimizer_K,97472.98985
850,9/27/2020,PrivacyPowerPro_K,83018.40508
851,9/27/2020,Rat_K,13568.293740000001
852,9/27/2020,Space_K,392757.0775
853,9/27/2020,Speed_K,218.2523616
854,9/27/2020,Walk_K,8306.175059000001
855,9/28/2020,500_K,85611.20057
856,9/28/2020,Amber_K,3678.168204
857,9/28/2020,Apollo_K,184182.937
858,9/28/2020,Athena,6225.215946
859,9/28/2020,ColorPhone_K,144706.7176
860,9/28/2020,Cookie_K,12797.86222
861,9/28/2020,DogRaise_K,13336.56542
862,9/28/2020,FastClear_K,21438.73226
863,9/28/2020,Mars_K,177220.6744
864,9/28/2020,Normandy_K,36417.1981
865,9/28/2020,Optimizer_K,94288.17046000001
866,9/28/2020,PrivacyPowerPro_K,85972.44253
867,9/28/2020,Rat_K,12756.817809999999
868,9/28/2020,Space_K,429982.5081
869,9/28/2020,Speed_K,228.12433199999998
870,9/28/2020,Walk_K,8875.626754
871,9/29/2020,500_K,89166.18208
872,9/29/2020,Amber_K,4207.272146
873,9/29/2020,Apollo_K,197729.8418
874,9/29/2020,Athena,6506.250594
875,9/29/2020,ColorPhone_K,153859.7463
876,9/29/2020,Cookie_K,15734.12487
877,9/29/2020,DogRaise_K,12271.13668
878,9/29/2020,FastClear_K,22276.14786
879,9/29/2020,Mars_K,176479.5752
880,9/29/2020,Normandy_K,37262.40079
881,9/29/2020,Optimizer_K,96521.07872
882,9/29/2020,PrivacyPowerPro_K,97850.04557999999
883,9/29/2020,Rat_K,12286.26627
884,9/29/2020,Space_K,482607.6065
885,9/29/2020,Speed_K,242.8712616
886,9/29/2020,Walk_K,9110.774954999999
887,9/30/2020,500_K,100392.7203
888,9/30/2020,Amber_K,3823.704631
889,9/30/2020,Apollo_K,168565.6458
890,9/30/2020,Athena,6306.174924
891,9/30/2020,ColorPhone_K,159773.0892
892,9/30/2020,Cookie_K,21017.04264
893,9/30/2020,DogRaise_K,10932.6761
894,9/30/2020,FastClear_K,22218.03733000001
895,9/30/2020,Mars_K,150910.8461
896,9/30/2020,Normandy_K,33860.40423
897,9/30/2020,Optimizer_K,101412.6279
898,9/30/2020,PrivacyPowerPro_K,103122.8814
899,9/30/2020,Rat_K,13742.834319999998
900,9/30/2020,Space_K,530723.4653
901,9/30/2020,Speed_K,185.9742775
902,9/30/2020,Walk_K,8376.528898
903,10/1/2020,500_K,133782.2573
904,10/1/2020,Amber_K,3823.6518869999995
905,10/1/2020,Apollo_K,183922.6297
906,10/1/2020,Athena,6162.728828
907,10/1/2020,ColorPhone_K,173908.4591
908,10/1/2020,Cookie_K,36071.35131000001
909,10/1/2020,DogRaise_K,12318.16112
910,10/1/2020,FastClear_K,22607.36114
911,10/1/2020,Mars_K,151802.1093
912,10/1/2020,Normandy_K,36355.52327
913,10/1/2020,Optimizer_K,125157.2617
914,10/1/2020,PrivacyPowerPro_K,113722.5497
915,10/1/2020,Rat_K,13153.60181
916,10/1/2020,Space_K,667479.7041
917,10/1/2020,Speed_K,214.52230640000002
918,10/1/2020,Walk_K,6890.211693000001
919,10/2/2020,500_K,119135.32
920,10/2/2020,Amber_K,4132.757245000002
921,10/2/2020,Apollo_K,203850.2511
922,10/2/2020,Athena,5807.066626
923,10/2/2020,ColorPhone_K,137338.3831
924,10/2/2020,Cookie_K,41945.80115
925,10/2/2020,DogRaise_K,13755.642380000001
926,10/2/2020,FastClear_K,21528.3825
927,10/2/2020,Mars_K,163648.5265
928,10/2/2020,Normandy_K,32080.58996
929,10/2/2020,Optimizer_K,113155.0189
930,10/2/2020,PrivacyPowerPro_K,98524.0751
931,10/2/2020,Rat_K,12450.27974
932,10/2/2020,Space_K,695325.7306
933,10/2/2020,Speed_K,365.44923670000003
934,10/2/2020,Walk_K,6555.673782
935,10/3/2020,500_K,115697.5208
936,10/3/2020,Amber_K,4212.30264
937,10/3/2020,Apollo_K,194721.2083
938,10/3/2020,Athena,5987.808724
939,10/3/2020,ColorPhone_K,128531.5857
940,10/3/2020,Cookie_K,39032.37965
941,10/3/2020,DogRaise_K,11743.3715
942,10/3/2020,FastClear_K,21335.04772
943,10/3/2020,Mars_K,168684.9848
944,10/3/2020,Normandy_K,28761.29266000001
945,10/3/2020,Optimizer_K,102445.5474
946,10/3/2020,PrivacyPowerPro_K,99343.91132
947,10/3/2020,Rat_K,10283.13278
948,10/3/2020,Space_K,694039.6639
949,10/3/2020,Speed_K,417.251333
950,10/3/2020,Walk_K,6465.490002000001
951,10/4/2020,500_K,113212.2358
952,10/4/2020,Amber_K,4281.164345
953,10/4/2020,Apollo_K,202562.9447
954,10/4/2020,Athena,5802.8221479999975
955,10/4/2020,ColorPhone_K,128714.6675
956,10/4/2020,Cookie_K,39790.38481
957,10/4/2020,DogRaise_K,12863.91845
958,10/4/2020,FastClear_K,20548.635130000002
959,10/4/2020,Mars_K,174372.9091
960,10/4/2020,Normandy_K,28451.318189999998
961,10/4/2020,Optimizer_K,99488.40802
962,10/4/2020,PrivacyPowerPro_K,94303.84548999999
963,10/4/2020,Rat_K,11301.95228
964,10/4/2020,Space_K,669406.7239
965,10/4/2020,Speed_K,379.01451860000003
966,10/4/2020,Walk_K,7204.10391
967,10/5/2020,500_K,110394.3056
968,10/5/2020,Amber_K,4298.81606
969,10/5/2020,Apollo_K,219328.5933
970,10/5/2020,Athena,6654.4399189999995
971,10/5/2020,ColorPhone_K,126907.3489
972,10/5/2020,Cookie_K,41298.41579
973,10/5/2020,DogRaise_K,11703.231440000001
974,10/5/2020,FastClear_K,20307.3875
975,10/5/2020,Mars_K,189262.6121
976,10/5/2020,Normandy_K,27358.97511000001
977,10/5/2020,Optimizer_K,99280.67152999999
978,10/5/2020,PrivacyPowerPro_K,102431.6468
979,10/5/2020,Rat_K,13184.92405
980,10/5/2020,Space_K,650300.8565
981,10/5/2020,Speed_K,465.90338219999995
982,10/5/2020,Walk_K,7150.599006999999
983,10/6/2020,500_K,108731.9409
984,10/6/2020,Amber_K,4263.796724
985,10/6/2020,Apollo_K,212610.3387
986,10/6/2020,Athena,7456.311187
987,10/6/2020,ColorPhone_K,123091.3932
988,10/6/2020,Cookie_K,40251.189289999995
989,10/6/2020,DogRaise_K,12992.12349
990,10/6/2020,FastClear_K,19773.61229
991,10/6/2020,Mars_K,186268.4258
992,10/6/2020,Normandy_K,26520.756680000002
993,10/6/2020,Optimizer_K,95584.42577
994,10/6/2020,PrivacyPowerPro_K,108386.5323
995,10/6/2020,Rat_K,15291.83672
996,10/6/2020,Space_K,638838.8554
997,10/6/2020,Speed_K,344.9595192
998,10/6/2020,Walk_K,7719.892006
999,10/7/2020,500_K,108088.3415
1000,10/7/2020,Amber_K,3888.101711
1001,10/7/2020,Apollo_K,219950.9366
1002,10/7/2020,Athena,7468.9616650000025
1003,10/7/2020,ColorPhone_K,124641.7219
1004,10/7/2020,Cookie_K,40597.27725
1005,10/7/2020,DogRaise_K,18229.801359999998
1006,10/7/2020,FastClear_K,19894.558680000002
1007,10/7/2020,Mars_K,182207.7839
1008,10/7/2020,Normandy_K,26282.59936
1009,10/7/2020,Optimizer_K,91272.29342999999
1010,10/7/2020,PrivacyPowerPro_K,103720.6546
1011,10/7/2020,Rat_K,14554.492740000005
1012,10/7/2020,Space_K,647689.4278
1013,10/7/2020,Speed_K,307.19302410000006
1014,10/7/2020,Walk_K,7985.464988
1015,10/8/2020,500_K,103146.3491
1016,10/8/2020,Amber_K,4253.351184
1017,10/8/2020,Apollo_K,218872.8454
1018,10/8/2020,Athena,7002.208956999999
1019,10/8/2020,ColorPhone_K,125286.4742
1020,10/8/2020,Cookie_K,37565.33632
1021,10/8/2020,DogRaise_K,21302.9593
1022,10/8/2020,FastClear_K,18791.9341
1023,10/8/2020,Mars_K,173809.8428
1024,10/8/2020,Normandy_K,25617.72638
1025,10/8/2020,Optimizer_K,91965.53096
1026,10/8/2020,PrivacyPowerPro_K,96689.52517000001
1027,10/8/2020,Rat_K,13859.651730000001
1028,10/8/2020,Space_K,621034.2414
1029,10/8/2020,Speed_K,318.5947848
1030,10/8/2020,Walk_K,8608.059077
1031,10/9/2020,500_K,72807.08421
1032,10/9/2020,Amber_K,4256.339394
1033,10/9/2020,Apollo_K,204881.2685
1034,10/9/2020,Athena,7071.582595
1035,10/9/2020,ColorPhone_K,126223.4766
1036,10/9/2020,Cookie_K,29538.110160000004
1037,10/9/2020,DogRaise_K,21594.263619999998
1038,10/9/2020,FastClear_K,17562.83928
1039,10/9/2020,Mars_K,167660.4119
1040,10/9/2020,Normandy_K,23980.94209
1041,10/9/2020,Optimizer_K,76004.24255
1042,10/9/2020,PrivacyPowerPro_K,90622.60665
1043,10/9/2020,Rat_K,14114.562280000002
1044,10/9/2020,Space_K,570845.1934
1045,10/9/2020,Speed_K,339.3635832
1046,10/9/2020,Walk_K,9201.431402
1047,10/10/2020,500_K,78176.60286
1048,10/10/2020,Amber_K,4626.273252
1049,10/10/2020,Apollo_K,187303.8899
1050,10/10/2020,Athena,6880.97963
1051,10/10/2020,ColorPhone_K,132211.86800000002
1052,10/10/2020,Cookie_K,33453.62973
1053,10/10/2020,DogRaise_K,25890.23198
1054,10/10/2020,FastClear_K,18450.0151
1055,10/10/2020,Mars_K,167127.8267
1056,10/10/2020,Normandy_K,24344.81095
1057,10/10/2020,Optimizer_K,58981.08571
1058,10/10/2020,PrivacyPowerPro_K,90422.44205
1059,10/10/2020,Rat_K,14665.644859999999
1060,10/10/2020,Space_K,552828.9226
1061,10/10/2020,Speed_K,296.5201805000001
1062,10/10/2020,Walk_K,8949.692231
1063,10/11/2020,500_K,88736.21689
1064,10/11/2020,Amber_K,4674.235417
1065,10/11/2020,Apollo_K,183062.03100000002
1066,10/11/2020,Athena,6100.929462
1067,10/11/2020,ColorPhone_K,115792.2061
1068,10/11/2020,Cookie_K,42847.95142
1069,10/11/2020,DogRaise_K,24343.18596
1070,10/11/2020,FastClear_K,17044.777159999998
1071,10/11/2020,Mars_K,169231.8015
1072,10/11/2020,Normandy_K,24775.505830000002
1073,10/11/2020,Optimizer_K,49912.2836
1074,10/11/2020,PrivacyPowerPro_K,86564.13927999999
1075,10/11/2020,Rat_K,13420.61083
1076,10/11/2020,Space_K,511234.0026
1077,10/11/2020,Speed_K,234.72086549999997
1078,10/11/2020,Walk_K,9083.851018000001
1079,10/12/2020,500_K,64904.12217
1080,10/12/2020,Amber_K,4294.671625
1081,10/12/2020,Apollo_K,170526.9371
1082,10/12/2020,Athena,4574.366339
1083,10/12/2020,ColorPhone_K,116053.6607
1084,10/12/2020,Cookie_K,28774.37059
1085,10/12/2020,DogRaise_K,21811.6144
1086,10/12/2020,FastClear_K,16030.261219999999
1087,10/12/2020,Mars_K,132966.9936
1088,10/12/2020,Normandy_K,24149.16709
1089,10/12/2020,Optimizer_K,44823.79412
1090,10/12/2020,Poseidon_K,0.06
1091,10/12/2020,PrivacyPowerPro_K,73889.36997
1092,10/12/2020,Rat_K,14066.41651
1093,10/12/2020,Space_K,481578.4647
1094,10/12/2020,Speed_K,251.84239440000002
1095,10/12/2020,Walk_K,8826.360747
1096,10/13/2020,500_K,62312.43055
1097,10/13/2020,Amber_K,4632.791948
1098,10/13/2020,Apollo_K,195538.3583
1099,10/13/2020,Athena,5847.781449
1100,10/13/2020,ColorPhone_K,114463.5649
1101,10/13/2020,Cookie_K,26716.01839
1102,10/13/2020,DogRaise_K,26722.401980000002
1103,10/13/2020,FastClear_K,15985.23772
1104,10/13/2020,Mars_K,161082.7902
1105,10/13/2020,Normandy_K,23504.39664
1106,10/13/2020,Optimizer_K,61119.80613
1107,10/13/2020,Poseidon_K,1.0500083999999998
1108,10/13/2020,PrivacyPowerPro_K,72417.96247
1109,10/13/2020,Rat_K,16077.67799
1110,10/13/2020,Space_K,499773.2397
1111,10/13/2020,Speed_K,279.1636322
1112,10/13/2020,Walk_K,9640.768703
1113,10/14/2020,500_K,59512.27445
1114,10/14/2020,Amber_K,4876.31372
1115,10/14/2020,Apollo_K,213012.7365
1116,10/14/2020,Athena,6510.3842509999995
1117,10/14/2020,ColorPhone_K,112640.112
1118,10/14/2020,Cookie_K,26180.73365
1119,10/14/2020,DogRaise_K,24377.42166
1120,10/14/2020,FastClear_K,16343.303569999998
1121,10/14/2020,Mars_K,163304.9483
1122,10/14/2020,Normandy_K,25728.3395
1123,10/14/2020,Optimizer_K,71602.74075
1124,10/14/2020,Poseidon_K,1.7499871999999999
1125,10/14/2020,PrivacyPowerPro_K,71862.56838
1126,10/14/2020,Rat_K,14922.6941
1127,10/14/2020,Space_K,487537.4183
1128,10/14/2020,Speed_K,244.846337
1129,10/14/2020,Walk_K,8589.673992
1130,10/15/2020,500_K,61064.277389999996
1131,10/15/2020,Amber_K,4766.519808
1132,10/15/2020,Apollo_K,196531.3281
1133,10/15/2020,Athena,5752.986813
1134,10/15/2020,ColorPhone_K,116923.2907
1135,10/15/2020,Cookie_K,28227.94367
1136,10/15/2020,DogRaise_K,21476.309080000006
1137,10/15/2020,FastClear_K,15898.47685
1138,10/15/2020,Mars_K,172878.3596
1139,10/15/2020,Normandy_K,27526.006789999996
1140,10/15/2020,Optimizer_K,69862.62969
1141,10/15/2020,Poseidon_K,0.5500031999999999
1142,10/15/2020,PrivacyPowerPro_K,69694.859
1143,10/15/2020,Rat_K,12843.38404
1144,10/15/2020,Space_K,464960.3978
1145,10/15/2020,Speed_K,279.008382
1146,10/15/2020,Walk_K,7843.520617
1147,10/16/2020,500_K,65758.9819
1148,10/16/2020,Amber_K,5838.615540999999
1149,10/16/2020,Apollo_K,196385.7742
1150,10/16/2020,Athena,4947.6283090000015
1151,10/16/2020,ColorPhone_K,107123.3961
1152,10/16/2020,Cookie_K,33877.5228
1153,10/16/2020,DogRaise_K,22974.92681
1154,10/16/2020,FastClear_K,15722.3501
1155,10/16/2020,Mars_K,156010.8568
1156,10/16/2020,Normandy_K,27669.46775
1157,10/16/2020,Optimizer_K,69084.46871
1158,10/16/2020,Poseidon_K,246.21918880000004
1159,10/16/2020,PrivacyPowerPro_K,68925.88398
1160,10/16/2020,Rat_K,15472.616409999999
1161,10/16/2020,Space_K,440200.0021
1162,10/16/2020,Speed_K,302.394366
1163,10/16/2020,Walk_K,7364.687148
1164,10/17/2020,500_K,88574.41546
1165,10/17/2020,Amber_K,5956.2805579999995
1166,10/17/2020,Apollo_K,197969.3944
1167,10/17/2020,Athena,5508.02264
1168,10/17/2020,ColorPhone_K,96802.73296000001
1169,10/17/2020,Cookie_K,47115.5397
1170,10/17/2020,DogRaise_K,20592.15685
1171,10/17/2020,FastClear_K,15416.15924
1172,10/17/2020,Mars_K,158410.8919
1173,10/17/2020,Normandy_K,27453.46849
1174,10/17/2020,Optimizer_K,77662.30156
1175,10/17/2020,Poseidon_K,6554.112364
1176,10/17/2020,PrivacyPowerPro_K,71681.83222000001
